actor.id;condition;SES;actor.age.years;Sex;dist;eq.uneq;Offer;decision;trial;actor.age.months;IQ.percentil;Order;TEORIA DE LA MENTE NIVEL TODOS;Control motor;CONTROL  COGNITIVO 
228;AI;LOW ;6;M;t12.dist;U;AI;accept;12;6.91;61;1;BAJO;2; 
229;AI;LOW ;10;F;t1.dist;U;AI;reject;1;10;5;2;;2; 
229;AI;LOW ;10;F;t2.dist;U;AI;accept;2;10;5;2;;2; 
229;AI;LOW ;10;F;t3.dist;U;AI;accept;3;10;5;2;;2; 
229;AI;LOW ;10;F;t4.dist;U;AI;accept;4;10;5;2;;2; 
229;AI;LOW ;10;F;t5.dist;U;AI;accept;5;10;5;2;;2; 
229;AI;LOW ;10;F;t6.dist;U;AI;accept;6;10;5;2;;2; 
229;AI;LOW ;10;F;t7.dist;E;E;accept;7;10;5;2;;2; 
229;AI;LOW ;10;F;t8.dist;E;E;accept;8;10;5;2;;2; 
229;AI;LOW ;10;F;t9.dist;E;E;accept;9;10;5;2;;2; 
229;AI;LOW ;10;F;t10.dist;E;E;accept;10;10;5;2;;2; 
229;AI;LOW ;10;F;t11.dist;E;E;accept;11;10;5;2;;2; 
229;AI;LOW ;10;F;t12.dist;E;E;accept;12;10;5;2;;2; 
231;DI;LOW ;11;F;t1.dist;E;E;reject;1;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t2.dist;E;E;reject;2;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t3.dist;E;E;accept;3;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t4.dist;E;E;accept;4;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t5.dist;E;E;accept;5;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t6.dist;E;E;accept;6;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t7.dist;U;DI;reject;7;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t8.dist;U;DI;reject;8;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t9.dist;U;DI;reject;9;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t10.dist;U;DI;reject;10;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t11.dist;U;DI;accept;11;11.25;19;1;BAJO;3;Alto
231;DI;LOW ;11;F;t12.dist;U;DI;accept;12;11.25;19;1;BAJO;3;Alto
232;DI;LOW ;11;M;t1.dist;U;DI;accept;1;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t2.dist;U;DI;accept;2;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t3.dist;U;DI;reject;3;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t4.dist;U;DI;accept;4;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t5.dist;U;DI;accept;5;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t6.dist;U;DI;accept;6;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t7.dist;E;E;accept;7;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t8.dist;E;E;accept;8;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t9.dist;E;E;accept;9;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t10.dist;E;E;accept;10;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t11.dist;E;E;accept;11;12;39;2;BAJO;1;Alto
232;DI;LOW ;11;M;t12.dist;E;E;accept;12;12;39;2;BAJO;1;Alto
233;AI;LOW ;8;M;t1.dist;E;E;accept;1;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t2.dist;E;E;reject;2;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t3.dist;E;E;accept;3;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t4.dist;E;E;accept;4;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t5.dist;E;E;reject;5;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t6.dist;E;E;accept;6;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t7.dist;U;AI;reject;7;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t8.dist;U;AI;accept;8;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t9.dist;U;AI;accept;9;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t10.dist;U;AI;reject;10;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t11.dist;U;AI;accept;11;8.08;53;1;;1;Bajo
233;AI;LOW ;8;M;t12.dist;U;AI;reject;12;8.08;53;1;;1;Bajo
234;DI;LOW ;8;M;t1.dist;E;E;accept;1;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t2.dist;E;E;reject;2;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t3.dist;E;E;accept;3;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t4.dist;E;E;accept;4;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t5.dist;E;E;reject;5;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t6.dist;E;E;reject;6;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t7.dist;U;DI;reject;7;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t8.dist;U;DI;reject;8;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t9.dist;U;DI;accept;9;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t10.dist;U;DI;reject;10;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t11.dist;U;DI;reject;11;8.5;19;1;MEDIO;2;Bajo
234;DI;LOW ;8;M;t12.dist;U;DI;accept;12;8.5;19;1;MEDIO;2;Bajo
235;AI;LOW ;10;F;t1.dist;E;E;reject;1;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t2.dist;E;E;reject;2;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t3.dist;E;E;accept;3;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t4.dist;E;E;accept;4;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t5.dist;E;E;accept;5;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t6.dist;E;E;accept;6;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t7.dist;U;AI;reject;7;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t8.dist;U;AI;reject;8;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t9.dist;U;AI;reject;9;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t10.dist;U;AI;reject;10;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t11.dist;U;AI;reject;11;10.91;6;1;MEDIO;3;Medio
235;AI;LOW ;10;F;t12.dist;U;AI;accept;12;10.91;6;1;MEDIO;3;Medio
236;DI;LOW ;11;M;t1.dist;U;DI;accept;1;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t2.dist;U;DI;reject;2;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t3.dist;U;DI;accept;3;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t4.dist;U;DI;accept;4;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t5.dist;U;DI;accept;5;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t6.dist;U;DI;accept;6;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t7.dist;E;E;accept;7;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t8.dist;E;E;accept;8;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t9.dist;E;E;accept;9;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t10.dist;E;E;accept;10;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t11.dist;E;E;accept;11;11;14;2;MEDIO;3;Alto
236;DI;LOW ;11;M;t12.dist;E;E;accept;12;11;14;2;MEDIO;3;Alto
237;AI;LOW ;11;F;t1.dist;U;AI;reject;1;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t2.dist;U;AI;reject;2;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t3.dist;U;AI;accept;3;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t4.dist;U;AI;accept;4;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t5.dist;U;AI;reject;5;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t6.dist;U;AI;accept;6;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t7.dist;E;E;accept;7;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t8.dist;E;E;reject;8;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t9.dist;E;E;accept;9;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t10.dist;E;E;reject;10;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t11.dist;E;E;accept;11;11.16;23;2;;3;Alto
237;AI;LOW ;11;F;t12.dist;E;E;reject;12;11.16;23;2;;3;Alto
238;DI;LOW ;10;M;t1.dist;U;DI;accept;1;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t2.dist;U;DI;accept;2;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t3.dist;U;DI;accept;3;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t4.dist;U;DI;accept;4;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t5.dist;U;DI;accept;5;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t6.dist;U;DI;reject;6;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t7.dist;E;E;accept;7;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t8.dist;E;E;accept;8;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t9.dist;E;E;accept;9;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t10.dist;E;E;accept;10;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t11.dist;E;E;accept;11;10.91;14;2;MEDIO;3;Alto
238;DI;LOW ;10;M;t12.dist;E;E;accept;12;10.91;14;2;MEDIO;3;Alto
239;AI;LOW ;11;M;t1.dist;E;E;accept;1;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t2.dist;E;E;accept;2;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t3.dist;E;E;accept;3;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t4.dist;E;E;accept;4;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t5.dist;E;E;accept;5;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t6.dist;E;E;accept;6;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t7.dist;U;AI;accept;7;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t8.dist;U;AI;accept;8;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t9.dist;U;AI;accept;9;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t10.dist;U;AI;accept;10;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t11.dist;U;AI;accept;11;11.58;16;1;;3;Bajo
239;AI;LOW ;11;M;t12.dist;U;AI;accept;12;11.58;16;1;;3;Bajo
240;DI;LOW ;8;F;t1.dist;U;DI;reject;1;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t2.dist;U;DI;accept;2;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t3.dist;U;DI;accept;3;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t4.dist;U;DI;reject;4;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t5.dist;U;DI;accept;5;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t6.dist;U;DI;reject;6;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t7.dist;E;E;accept;7;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t8.dist;E;E;reject;8;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t9.dist;E;E;accept;9;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t10.dist;E;E;accept;10;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t11.dist;E;E;reject;11;8.66;27;2;BAJO;2;Medio
240;DI;LOW ;8;F;t12.dist;E;E;accept;12;8.66;27;2;BAJO;2;Medio
241;AI;LOW ;8;F;t1.dist;U;AI;accept;1;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t2.dist;U;AI;reject;2;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t3.dist;U;AI;accept;3;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t4.dist;U;AI;accept;4;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t5.dist;U;AI;reject;5;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t6.dist;U;AI;accept;6;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t7.dist;E;E;reject;7;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t8.dist;E;E;accept;8;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t9.dist;E;E;accept;9;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t10.dist;E;E;accept;10;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t11.dist;E;E;reject;11;8.25;14;2;;3;Medio
241;AI;LOW ;8;F;t12.dist;E;E;accept;12;8.25;14;2;;3;Medio
242;AI;LOW ;8;F;t1.dist;E;E;reject;1;8.91;34;1;;2; 
242;AI;LOW ;8;F;t2.dist;E;E;reject;2;8.91;34;1;;2; 
242;AI;LOW ;8;F;t3.dist;E;E;reject;3;8.91;34;1;;2; 
242;AI;LOW ;8;F;t4.dist;E;E;accept;4;8.91;34;1;;2; 
242;AI;LOW ;8;F;t5.dist;E;E;accept;5;8.91;34;1;;2; 
242;AI;LOW ;8;F;t6.dist;E;E;accept;6;8.91;34;1;;2; 
242;AI;LOW ;8;F;t7.dist;U;AI;reject;7;8.91;34;1;;2; 
242;AI;LOW ;8;F;t8.dist;U;AI;reject;8;8.91;34;1;;2; 
242;AI;LOW ;8;F;t9.dist;U;AI;accept;9;8.91;34;1;;2; 
242;AI;LOW ;8;F;t10.dist;U;AI;accept;10;8.91;34;1;;2; 
242;AI;LOW ;8;F;t11.dist;U;AI;accept;11;8.91;34;1;;2; 
242;AI;LOW ;8;F;t12.dist;U;AI;accept;12;8.91;34;1;;2; 
243;DI;LOW ;10;M;t1.dist;U;DI;accept;1;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t2.dist;U;DI;reject;2;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t3.dist;U;DI;accept;3;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t4.dist;U;DI;accept;4;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t5.dist;U;DI;accept;5;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t6.dist;U;DI;accept;6;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t7.dist;E;E;accept;7;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t8.dist;E;E;accept;8;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t9.dist;E;E;accept;9;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t10.dist;E;E;reject;10;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t11.dist;E;E;accept;11;10.5;7;2;BAJO;2;Medio
243;DI;LOW ;10;M;t12.dist;E;E;accept;12;10.5;7;2;BAJO;2;Medio
245;AI;LOW ;10;M;t1.dist;U;AI;accept;1;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t2.dist;U;AI;reject;2;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t3.dist;U;AI;accept;3;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t4.dist;U;AI;reject;4;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t5.dist;U;AI;accept;5;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t6.dist;U;AI;reject;6;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t7.dist;E;E;accept;7;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t8.dist;E;E;accept;8;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t9.dist;E;E;reject;9;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t10.dist;E;E;reject;10;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t11.dist;E;E;accept;11;10.08;9;2;ALTO;2;Alto
245;AI;LOW ;10;M;t12.dist;E;E;accept;12;10.08;9;2;ALTO;2;Alto
258;AI;MIDDLE;5;M;t1.dist;E;E;accept;1;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t2.dist;E;E;accept;2;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t3.dist;E;E;accept;3;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t4.dist;E;E;reject;4;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t5.dist;E;E;accept;5;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t6.dist;E;E;accept;6;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t7.dist;U;AI;accept;7;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t8.dist;U;AI;accept;8;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t9.dist;U;AI;accept;9;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t10.dist;U;AI;accept;10;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t11.dist;U;AI;accept;11;5.83;66;1;ALTO;2;Bajo
258;AI;MIDDLE;5;M;t12.dist;U;AI;accept;12;5.83;66;1;ALTO;2;Bajo
260;AI;MIDDLE;6;M;t1.dist;U;AI;accept;1;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t2.dist;U;AI;accept;2;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t3.dist;U;AI;accept;3;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t4.dist;U;AI;accept;4;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t5.dist;U;AI;accept;5;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t6.dist;U;AI;accept;6;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t8.dist;E;E;accept;8;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t9.dist;E;E;accept;9;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t10.dist;E;E;accept;10;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t11.dist;E;E;accept;11;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t12.dist;E;E;accept;12;6.08;73;2;BAJO;3;Alto
260;AI;MIDDLE;6;M;t7.dist;E;E;accept;7;10.75;73;2;BAJO;3;Alto
261;DI;MIDDLE;5;M;t1.dist;U;DI;accept;1;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t2.dist;U;DI;reject;2;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t3.dist;U;DI;reject;3;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t4.dist;U;DI;reject;4;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t5.dist;U;DI;accept;5;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t6.dist;U;E;accept;6;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t7.dist;E;E;accept;7;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t8.dist;E;E;accept;8;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t9.dist;E;E;accept;9;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t10.dist;E;E;accept;10;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t11.dist;E;E;accept;11;5.66;70;2;BAJO;2;Bajo
261;DI;MIDDLE;5;M;t12.dist;E;E;accept;12;5.66;70;2;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t1.dist;E;E;accept;1;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t2.dist;E;E;accept;2;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t3.dist;E;E;accept;3;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t4.dist;E;E;accept;4;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t5.dist;E;E;accept;5;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t6.dist;E;E;accept;6;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t7.dist;U;AI;accept;7;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t8.dist;U;AI;accept;8;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t9.dist;U;AI;accept;9;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t10.dist;U;AI;accept;10;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t11.dist;U;AI;accept;11;5.91;8;1;BAJO;2;Bajo
262;AI;MIDDLE;5;M;t12.dist;U;AI;accept;12;5.91;8;1;BAJO;2;Bajo
263;DI;MIDDLE;6;F;t1.dist;E;E;accept;1;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t2.dist;E;E;reject;2;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t3.dist;E;E;accept;3;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t4.dist;E;E;accept;4;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t5.dist;E;E;accept;5;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t6.dist;E;E;reject;6;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t7.dist;U;DI;accept;7;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t8.dist;U;DI;reject;8;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t9.dist;U;DI;reject;9;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t10.dist;U;DI;reject;10;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t11.dist;U;DI;reject;11;6;79;1;MEDIO;3;Alto
263;DI;MIDDLE;6;F;t12.dist;U;DI;accept;12;6;79;1;MEDIO;3;Alto
264;AI;MIDDLE;5;F;t1.dist;U;AI;accept;1;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t2.dist;U;AI;accept;2;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t3.dist;U;AI;reject;3;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t4.dist;U;AI;accept;4;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t5.dist;U;AI;accept;5;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t6.dist;U;AI;reject;6;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t7.dist;E;E;accept;7;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t8.dist;E;E;accept;8;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t9.dist;E;E;accept;9;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t10.dist;E;E;accept;10;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t11.dist;E;E;accept;11;5.5;45;2;BAJO;2;Medio
264;AI;MIDDLE;5;F;t12.dist;E;E;accept;12;5.5;45;2;BAJO;2;Medio
266;AI;MIDDLE;5;F;t1.dist;E;E;reject;1;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t2.dist;E;E;accept;2;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t3.dist;E;E;reject;3;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t4.dist;E;E;accept;4;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t5.dist;E;E;reject;5;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t6.dist;E;E;accept;6;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t7.dist;U;AI;reject;7;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t8.dist;U;AI;reject;8;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t9.dist;U;AI;accept;9;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t10.dist;U;AI;accept;10;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t11.dist;U;AI;accept;11;5.41;45;1;BAJO;2;Bajo
266;AI;MIDDLE;5;F;t12.dist;U;AI;reject;12;5.41;45;1;BAJO;2;Bajo
267;DI;MIDDLE;5;F;t1.dist;E;E;accept;1;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t2.dist;E;E;accept;2;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t3.dist;E;E;accept;3;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t4.dist;E;E;accept;4;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t5.dist;E;E;reject;5;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t6.dist;E;E;accept;6;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t7.dist;U;DI;accept;7;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t8.dist;U;DI;accept;8;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t9.dist;U;DI;accept;9;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t10.dist;U;DI;accept;10;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t11.dist;U;DI;reject;11;5.41;42;1;ALTO;3;Medio
267;DI;MIDDLE;5;F;t12.dist;U;DI;accept;12;5.41;42;1;ALTO;3;Medio
268;AI;MIDDLE;5;F;t1.dist;U;AI;accept;1;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t2.dist;U;AI;accept;2;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t3.dist;U;AI;accept;3;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t4.dist;U;AI;accept;4;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t5.dist;U;AI;accept;5;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t6.dist;U;AI;accept;6;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t7.dist;E;E;accept;7;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t8.dist;E;E;accept;8;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t9.dist;E;E;accept;9;5.58;45;2;MEDIO;2;Bajo
268;AI;MIDDLE;5;F;t10.dist;E;E;accept;10;5.58;45;2;MEDIO;2;Bajo
